latitud,longitud,altura,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total,duracion_dia_verano_horas,duracion_dia_invierno_horas,angulo_cenital_mediodia_verano_grados,angulo_cenital_mediodia_invierno_grados
0.8493232594216704,-0.8550554772484118,1.9626328477016453,0.20654097793144985,1.4831932678292494,-0.3439329391641547,-1.1299476110399869,-1.1388008227995912,0.17830790457575152,-1.12622547857874,0.6167426072554437,2.0635015165638406,-2.1310183238441622,-2.2683501142996834,-1.8943325583477768,0.6629172454061892,-2.2640585176873325,-0.6988687554908135,0.03801180555120236,-2.39809723406154,-1.9671297091961484,-1.3551403313671935,-0.6331142529564439,-1.93094496655555,-0.3430141396662454,1.3202360477175115,-0.6001862876429621,-0.8788566235546249,-0.8437491179897497,-0.35003602779592174,-0.8921478769053904,-1.19252149940649,-0.02225935699527901,-0.6851426848150518,-0.4474902891003371,-0.22906741694855484,-1.0945188913515984,-0.44207151844535236,-1.5837209560790695,0.029902230916397366,-0.5295860653826241,-0.11384874951613594,0.20364234134591377,-1.5836293871289162,-0.10551914640346133,-0.8883409218909811,0.40188918626129905,-0.7477776764575973,-0.6961150734342273,-0.4834788631953291,-0.843081384329992,-0.693610303902019,-0.6555339031637782,0.6555339031637782,-0.8553100983294314,-0.8493232594216689
0.09647798148891351,-0.6589648819910527,0.08820561303099285,-0.6217414649519433,-0.5033612340501751,-0.6029298697853441,-0.6065291458950666,0.13414171197549166,-0.6398679227528284,-0.6000811045354224,-0.30905339667714765,0.18398159870242684,-1.9496858549899998,-1.47255688656394,-1.1455527361367142,-0.352451200821424,-1.4639250304982927,0.7229192091818601,1.005664070052198,-0.27270099569206263,-0.7627889533346569,-0.7819611926668055,0.8670807883165658,-0.7411804995263501,-0.8505598769330277,-0.7936184896788815,-0.7759574120171943,-0.7218492840367702,0.00799370823723825,-0.9249258938510868,-0.7307602601427582,0.8402065373030615,-0.01081228314860614,0.3956934394474255,0.167819327020837,0.07146734881674026,0.8412930335964067,0.17518710205936375,0.5511409634438694,0.07088568114860322,0.4976177585739378,0.3031208638074019,0.2261234308051549,0.5511571654033669,0.3124530991113395,0.5347830190942742,0.015002119124477865,0.20994203816592377,0.05164197054461491,0.02461814144085386,0.5077355902190985,0.056938971350711326,-0.2076825194911916,0.2076825194911916,-0.09953579515880658,-0.09647798148891198
-0.6563672964438434,-0.6589648819910527,-0.2314161926609226,0.20654097793144985,-0.022492541924736802,0.37550297922803877,-0.05432859961689402,0.30772478489936644,-0.04919235190085991,-0.04493664688341818,1.0573434781592772,0.8213500035805346,0.21442847376624974,-0.31286089290026703,-0.5625468902155478,1.0470741684675902,-0.2979069331028324,0.17471247661736158,0.026612760550536376,0.12478192284823686,0.24689416204189524,-0.03774226542484455,0.24246278939585536,0.2562255468710012,-0.8385437824318629,-0.2864333138556984,-0.9181371815169043,-0.8856864780745136,-0.4436544938989497,-0.8511276335638979,-0.8991669506704691,0.41614276270672335,0.260248555246328,-0.44341751314235467,-0.5700963951649191,-0.625251154562548,0.43472757611826324,-0.5650577377585018,0.9589117662578412,0.13820915857650773,-0.33430465536333004,-0.5725858636342328,-0.7441281257291513,0.9890747393939406,-0.5653481058300488,-0.6521002075276472,0.26513014777671834,-0.6243691994333304,-0.5686157383807109,-0.4385906843596266,-0.5887719159455025,-0.5656390321049013,0.3439365497471302,-0.3439365497471302,0.6562385080118183,0.6563672964438442
-0.3337193201869476,-0.4628742867336937,0.2377061350481791,-0.9824451094334209,-0.7543088690091727,-1.178478604499099,-1.2350368247997143,-0.2419549460262373,-0.9815508174610473,-1.231868640296099,1.6198588885614795,2.0335230435327634,-0.6342574393139517,-1.2483884475045213,-1.5301863993624032,1.6332339223940242,-1.2385390208880696,1.4854635491380672,1.3565013439615903,0.12807432654096554,-0.4447470435621687,-1.0607762261742006,1.4587405584321784,-0.4269311450585212,-1.0867476425505618,-0.7769066409735964,-1.137784242379272,-0.9976843419133427,-0.42131088020978336,-1.0574061315659804,-1.0142878124113224,1.9259856469085146,0.07460049863041483,0.6561542141986324,0.23174986113265555,-0.09539916550180874,1.9411837968074002,0.23931657551020766,1.6418585121952534,0.09659100889380312,0.7695266715548362,0.3316757807195642,-0.0021090647871288503,1.646690548440948,0.341073713637556,1.404552185756354,0.05400418533714265,0.39887650082478304,0.0997280341885923,-0.10450147900871957,1.3667686695275125,0.1051973882267789,0.09118650080924384,-0.09118650080924384,0.3323352352244076,0.3337193201869491
-0.11862066934901704,-0.4628742867336937,-0.25925422089860556,-0.8221323785527642,-0.7693931530777464,-1.1640898861312552,-1.1155071167257091,-0.5601905797200081,-0.9557332978608937,-1.1117254367743967,1.1816586875599668,1.5851493599375306,-0.8533410659343421,-1.221155521751015,-1.387445132617762,1.2038900207013692,-1.211156125215735,1.5297569542041527,1.679474285647132,0.10128613285922092,-0.5376643592044125,-1.1166816671201278,1.7490112241734619,-0.5188373631408091,-0.9209285532927586,-0.6626442335467645,-1.0063479103652355,-0.9132908406222101,-0.48136347452528205,-0.9814093234366275,-0.9275406662430731,1.7973146714821673,0.027784901744662752,0.7577428175576638,0.3588560729135552,0.06123195945948194,1.8496046400188029,0.3668279964752929,1.5208850473862103,0.08942797223817424,0.8322917747329525,0.42756875347589485,0.11128513412881177,1.5427570154019092,0.43719038980240604,1.4069804439701927,0.014722333857529019,0.5462124380940082,0.24338608704072437,0.05796776663082067,1.4086890378363974,0.24939284511189266,-0.06299555051064827,0.06299555051064827,0.11639972003280052,0.11862066934901856
-0.11862066934901704,0.12539749903838357,-0.529386198612418,0.03286885281073829,-0.2327583198503086,0.20283835881391243,0.4340271584430158,0.3366552970533458,-0.01019991250475175,0.44599333992077944,0.7300625406532975,0.6128041042339143,-0.24949377157918437,-0.40678266052583023,-0.6644040486690201,0.7304408155092669,-0.39233878827648133,0.4119552352589985,0.602897813361993,0.20694236045314052,-0.056948217298617966,-0.15821789718729884,0.818239075749975,-0.043893992640981844,-0.1524675597170847,-0.23124534836382718,-0.18677612215980205,-0.015401445789682644,-0.1391547296505989,-0.1856869779265316,-0.0046098407608992946,1.510455606255182,0.003716695195247965,0.6803884655369655,0.32478591770001336,0.09649213410035594,1.4746109923011117,0.3326432470692776,1.3891369727498597,0.08761454523674919,0.7632542787815153,0.36579246292103135,0.10454601124693279,1.3468032791978721,0.3752738635952035,1.0638140543601788,-0.01180130944921863,0.5048884427434163,0.2598448738792402,0.14575692895212677,0.9996309758010224,0.26592073168436403,-0.06299555051064827,0.06299555051064827,0.11639972003280052,0.11862066934901856
1.2795205610975315,-0.4628742867336937,4.338144590650591,2.718107095061739,2.3900787100125855,2.2604250854155854,0.7204632648412942,-1.341314407877445,2.8682539029154697,0.7339227414641698,0.5138671468092452,1.2123735648554472,-1.698028257127352,-1.8006508496138391,-1.5245296106489508,0.3755432047632564,-1.793806977904907,1.0551197471775022,2.630661262924943,-1.5669149563609286,-2.548483299794581,-2.068379810441666,0.8007672436123325,-2.5052510117047273,1.7784737921746723,2.2724227762744453,1.3239136854054179,0.18089297946967398,-0.8970421715374582,1.911119770085009,0.1971575172286467,-1.4428074191634548,1.1977345518174374,-1.7448312662923606,-1.4747773253153826,-1.2234725777502489,-1.375947076368611,-1.4725918437945504,-1.10946292676976,0.10819694170292338,-1.3929390689280015,-1.0925702223406497,-0.8260253816006342,-1.014665184523903,-1.0865598869170874,-1.6334869381885702,-0.7461257210830782,-1.9176802133620412,-1.7128840116834327,-1.4909067768507265,-1.845714023164588,-1.7141891027623477,-0.8808537142324376,0.8808537142324376,-1.2871811287126456,-1.27952056109753
0.0624171101287275,1.3574935362189473,-0.6025899024966954,-0.9423669267132568,-1.078392426724891,-0.40148781263552996,0.19091253498757102,1.2335011738266994,-0.8714271191665776,0.20156406379041966,-1.1393422300368972,-1.2184895744035935,0.943797360459383,1.3775158823055895,1.4217692841318592,-1.1532153008984476,1.4016862809441015,-0.7072116913765488,-0.38375285947344623,-0.9127742045011211,-0.4838991468891677,-0.17056219837281167,-0.5056492957704628,-0.4656661317607745,-0.4540551384044682,-1.0858815181992139,0.25606464495198317,0.8403220429015622,1.9806148759113897,-0.46368676705615536,0.8749766001138216,-0.25547318137912384,-0.1424536323853446,0.20869632826153273,0.25131806276361157,0.31821440181476196,-0.3205913825548123,0.2589500529912129,-0.14193800365905962,0.057058300262737296,0.15137344239761485,0.16607082791021588,0.2067256852127194,-0.21458238236251415,0.17507120324575198,-0.3896013789197473,-0.0982549569364024,0.25960307733375027,0.33069117419963384,0.4396374800014352,-0.3576524385403965,0.3370308028199706,-0.18530125397701377,0.18530125397701377,-0.06534240632821568,-0.06241711012872597
0.4101670989384094,0.07310013728324587,-0.17780221235131097,0.3668537088121065,0.6905827049532893,0.001396301664098477,-0.15115903751879828,-0.7916346769518413,0.46862192007954107,-0.14229407042686645,-0.8587444492461741,-0.751868124615531,-0.25481197096567587,0.19263416324511834,0.4008902332492496,-0.7444773104667236,0.21034221223933444,-0.8589014347535544,-0.7966516006086877,-0.9127742045011211,-0.5872937859569465,-0.05186699466595969,-0.9881101150258116,-0.5678093724054515,1.000613977935393,0.865906951520346,0.7080204287102521,0.47777573955484975,-0.6133398205317665,1.1813842545104523,0.5023202729555002,-0.10770289665176522,-0.16989725814595782,0.3809777358800137,0.4569728939993369,0.4368855827684818,-0.15593707668490336,0.465247795235536,-0.579930273061821,0.0386973518733088,0.23372433220052216,0.4091199710528347,0.47993336961321853,-0.611830312989985,0.418694297835052,0.5158508364101048,-0.0917639387431899,0.5774799646459944,0.5494865146427297,0.4396374800014352,0.49179247142077187,0.5566496448991257,-0.40406493676374017,0.40406493676374017,-0.41444535373848684,-0.41016709893840864
0.5266752831647746,-0.4628742867336937,-0.06541906131770199,1.5959179788971416,1.6751750650656412,1.1668824894594516,0.10639608025092408,-1.109870310645612,1.5060470440125184,0.11663524750783705,-0.07882811379355933,0.3964377336617962,-1.2509771935477738,-1.0956053687825456,-0.8154032480101844,0.06829338357336266,-1.0849248247913947,0.08961453058286173,0.1507356950022348,-0.7472560915848673,-1.0324421720234251,-0.6627912081451262,-0.14628547566668487,-1.0076268173724712,0.021568902618902888,1.2969171890589744,-0.2441262060789907,-0.5428101557450808,-0.7780203404561518,0.12107123539655534,-0.546729179352678,1.1938947137979956,-0.14553553688252574,1.1238264519629675,0.9582846707971433,0.6817783985641016,1.3061931594398901,0.9681398015045225,0.363913868016503,0.042324205876158864,1.1369214412622057,1.078485206261262,0.9155304976654813,0.4248758687385432,1.0896515635554167,1.5863011395243822,-0.07906168762371371,1.0058046213498195,0.798933907511612,0.4978911501434483,1.639474044217763,0.8070264195526696,-0.47324339380756314,0.47324339380756314,-0.5314068255420208,-0.5266752831647731
